airfoil_id,polar_id,Re,max_thickness,x_at_max_thickness,max_camber,x_at_max_camber,max_cl,alpha_at_max_cl,cl_alpha_slope,stall_angle,cl_at_stall
sc20612-il,xf-sc20612-il-200000,200000.0,0.12,0.37,103.0,103.0,1.2382,9.5,0.1146885668958223,10.5,1.1896
sc20612-il,xf-sc20612-il-500000,500000.0,0.12,0.37,103.0,103.0,1.4993,12.25,0.1080292120571126,14.0,1.4373
sc20614-il,xf-sc20614-il-100000,100000.0,0.1399,0.36,103.0,103.0,1.0923,9.25,0.1205159809624537,9.75,1.0597
sc20614-il,xf-sc20614-il-1000000,1000000.0,0.1399,0.36,103.0,103.0,1.7421,16.0,0.1087283961285385,18.25,1.673
sc20614-il,xf-sc20614-il-200000,200000.0,0.1399,0.36,103.0,103.0,1.3425,10.5,0.1141713802221047,11.5,1.2862
sc20614-il,xf-sc20614-il-500000,500000.0,0.1399,0.36,103.0,103.0,1.5675,14.0,0.1038423499472246,16.75,1.4961
sc20706-il,xf-sc20706-il-100000,100000.0,0.06,0.34,103.0,103.0,0.8929,5.5,0.0981122835722811,5.5,0.8929
sc20710-il,xf-sc20710-il-100000,100000.0,0.0998,0.37,103.0,103.0,0.9464,6.75,0.1044477897500552,6.75,0.9464
sc20710-il,xf-sc20710-il-1000000,1000000.0,0.0998,0.37,103.0,103.0,1.5602,11.5,0.1068698677948175,13.5,1.4907
sc20710-il,xf-sc20710-il-200000,200000.0,0.0998,0.37,103.0,103.0,1.0802,7.25,0.1095726707472274,8.25,1.0471
sc20710-il,xf-sc20710-il-50000,50000.0,0.0998,0.37,103.0,103.0,0.9354,7.0,0.1171927587034814,7.0,0.9354
sc20710-il,xf-sc20710-il-500000,500000.0,0.0998,0.37,103.0,103.0,1.3061,8.25,0.1003971020624008,8.25,1.3061
sc20712-il,xf-sc20712-il-100000,100000.0,0.1199,0.37,103.0,103.0,1.0316,8.5,0.1158603375670554,8.5,1.0316
sc20712-il,xf-sc20712-il-1000000,1000000.0,0.1199,0.37,103.0,103.0,1.7122,13.75,0.1060937281861449,16.25,1.6426
sc20712-il,xf-sc20712-il-200000,200000.0,0.1199,0.37,103.0,103.0,1.2404,8.75,0.1117853622421999,9.5,1.1927
sc20712-il,xf-sc20712-il-50000,50000.0,0.1199,0.37,103.0,103.0,0.9714,7.5,0.1178780034963657,8.0,0.9452
sc20712-il,xf-sc20712-il-500000,500000.0,0.1199,0.37,103.0,103.0,1.5305,11.75,0.105592575356954,13.5,1.4627
sc20714-il,xf-sc20714-il-100000,100000.0,0.1396,0.37,103.0,103.0,1.1037,9.0,0.1215600099028019,9.75,1.0502
sc20714-il,xf-sc20714-il-1000000,1000000.0,0.1396,0.37,103.0,103.0,1.7747,15.5,0.1052094553146483,18.25,1.6882
sc20714-il,xf-sc20714-il-200000,200000.0,0.1396,0.37,103.0,103.0,1.3609,10.0,0.1200290851401375,11.25,1.2942
sc20714-il,xf-sc20714-il-50000,50000.0,0.1396,0.37,103.0,103.0,0.9468,8.0,0.1161257977790765,9.25,0.9169
sc20714-il,xf-sc20714-il-500000,500000.0,0.1396,0.37,103.0,103.0,1.594,13.75,0.1043786506956036,16.5,1.5144
sc21006-il,xf-sc21006-il-100000,100000.0,0.06,0.3,103.0,103.0,1.0375,3.5,0.1111869023827824,3.5,1.0375
sc21006-il,xf-sc21006-il-1000000,1000000.0,0.06,0.3,103.0,103.0,1.0768,3.0,0.0758982279127686,3.0,1.0768
sc21006-il,xf-sc21006-il-200000,200000.0,0.06,0.3,103.0,103.0,1.073,4.75,0.0957153712457651,6.0,1.054
sc21006-il,xf-sc21006-il-500000,500000.0,0.06,0.3,103.0,103.0,1.0361,4.75,0.0790154347453266,5.5,0.9875
sc21010-il,xf-sc21010-il-100000,100000.0,0.1,0.32,103.0,103.0,1.1934,5.25,0.1235481382978723,5.25,1.1934
sc21010-il,xf-sc21010-il-1000000,1000000.0,0.1,0.32,103.0,103.0,1.6542,11.0,0.0952324982134898,13.25,1.5786
sc21010-il,xf-sc21010-il-50000,50000.0,0.1,0.32,103.0,103.0,1.1633,5.75,0.1376070798643232,5.75,1.1633
sc21010-il,xf-sc21010-il-500000,500000.0,0.1,0.32,103.0,103.0,1.4662,8.0,0.0807121822908702,9.0,1.408
sc2110-il,xf-sc2110-il-100000,100000.0,0.0992397999999999,0.377,47.0,41.0,1.1628,11.0,0.1153428959267141,11.25,1.132
sc2110-il,xf-sc2110-il-1000000,1000000.0,0.0992397999999999,0.377,47.0,41.0,1.6561,15.0,0.1134017556848228,17.5,1.5964
sc2110-il,xf-sc2110-il-200000,200000.0,0.0992397999999999,0.377,47.0,41.0,1.42,14.0,0.1056767636171338,15.75,1.3754
sc2110-il,xf-sc2110-il-50000,50000.0,0.0992397999999999,0.377,47.0,41.0,0.9383,8.0,0.1140555827465726,8.75,0.906
sc2110-il,xf-sc2110-il-500000,500000.0,0.0992397999999999,0.377,47.0,41.0,1.616,16.0,0.1091812230666874,17.25,1.5359
sd2030-il,xf-sd2030-il-100000,100000.0,0.0003199999999999,0.997,0.06478,0.403,1.1456,10.25,0.1204983818085669,11.0,1.1094
sd2030-il,xf-sd2030-il-1000000,1000000.0,0.0003199999999999,0.997,0.06478,0.403,1.3747,12.75,0.1000265256478054,14.75,1.3069
sd2030-il,xf-sd2030-il-200000,200000.0,0.0003199999999999,0.997,0.06478,0.403,1.1947,11.0,0.1109341935483871,12.0,1.1529
sd2030-il,xf-sd2030-il-50000,50000.0,0.0003199999999999,0.997,0.06478,0.403,1.1014,9.5,0.117662461794943,10.25,1.058
sd2030-il,xf-sd2030-il-500000,500000.0,0.0003199999999999,0.997,0.06478,0.403,1.2761,12.25,0.0997653516657852,14.0,1.2215
sd2083-il,xf-sd2083-il-100000,100000.0,0.08961,0.352,0.07251,0.399,1.1866,10.75,0.1177799894235854,11.75,1.1422
sd2083-il,xf-sd2083-il-1000000,1000000.0,0.08961,0.352,0.07251,0.399,1.2842,12.5,0.1014157800105765,14.25,1.223
sd2083-il,xf-sd2083-il-200000,200000.0,0.08961,0.352,0.07251,0.399,1.2017,11.0,0.0972512533051296,12.5,1.1497
sd2083-il,xf-sd2083-il-50000,50000.0,0.08961,0.352,0.07251,0.399,1.1608,9.75,0.1225786336091544,11.0,1.1168
sd2083-il,xf-sd2083-il-500000,500000.0,0.08961,0.352,0.07251,0.399,1.245,12.25,0.0979761607615018,13.25,1.1969
sd5060-il,xf-sd5060-il-100000,100000.0,0.09459,0.249,0.06816,0.339,1.2801,11.5,0.1125342358540454,12.5,1.2277
sd5060-il,xf-sd5060-il-1000000,1000000.0,0.09459,0.249,0.06816,0.339,1.4956,14.25,0.1088462024470331,16.5,1.428
sd5060-il,xf-sd5060-il-200000,200000.0,0.09459,0.249,0.06816,0.339,1.2953,12.75,0.1039677842411422,14.75,1.2367
sd5060-il,xf-sd5060-il-50000,50000.0,0.09459,0.249,0.06816,0.339,1.1607,9.75,0.1181980539397144,10.5,1.1125
sd5060-il,xf-sd5060-il-500000,500000.0,0.09459,0.249,0.06816,0.339,1.3993,12.75,0.1066940243257535,15.75,1.3314
sd6060-il,xf-sd6060-il-100000,100000.0,0.0133999999999999,0.921,0.0702,0.339,1.1039,10.75,0.1066537916446325,11.75,1.0601
sd6060-il,xf-sd6060-il-1000000,1000000.0,0.0133999999999999,0.921,0.0702,0.339,1.2755,14.0,0.1054948989826903,15.0,1.2381
sd6060-il,xf-sd6060-il-200000,200000.0,0.0133999999999999,0.921,0.0702,0.339,1.1267,11.25,0.0987250555261766,12.5,1.0746
sd6060-il,xf-sd6060-il-50000,50000.0,0.0133999999999999,0.921,0.0702,0.339,1.0768,10.0,0.1125504812268641,11.0,1.0375
sd6060-il,xf-sd6060-il-500000,500000.0,0.0133999999999999,0.921,0.0702,0.339,1.1599,12.5,0.1032838936731571,14.25,1.1064
sd6080-il,xf-sd6080-il-100000,100000.0,0.08499,0.447,0.08234,0.354,1.3476,12.5,0.1076020729772607,13.5,1.294
sd6080-il,xf-sd6080-il-1000000,1000000.0,0.08499,0.447,0.08234,0.354,1.4359,14.0,0.1050667576661678,17.25,1.3716
sd6080-il,xf-sd6080-il-200000,200000.0,0.08499,0.447,0.08234,0.354,1.3426,13.0,0.0996949127445795,14.5,1.2868
sd6080-il,xf-sd6080-il-50000,50000.0,0.08499,0.447,0.08234,0.354,1.3158,11.0,0.1248367902905415,12.25,1.2555
sd6080-il,xf-sd6080-il-500000,500000.0,0.08499,0.447,0.08234,0.354,1.3785,13.75,0.103533594109526,16.0,1.3125
sd7003-il,xf-sd7003-il-100000,100000.0,0.06431,0.072,0.05658,0.288,1.1546,10.5,0.1105965943945002,11.25,1.118
sd7003-il,xf-sd7003-il-1000000,1000000.0,0.06431,0.072,0.05658,0.288,1.4637,13.75,0.1090546496399956,15.25,1.4065
sd7003-il,xf-sd7003-il-200000,200000.0,0.06431,0.072,0.05658,0.288,1.2277,11.5,0.1096284717080909,12.5,1.1833
sd7003-il,xf-sd7003-il-50000,50000.0,0.06431,0.072,0.05658,0.288,1.036,9.25,0.1090219989423585,9.75,0.9971
sd7003-il,xf-sd7003-il-500000,500000.0,0.06431,0.072,0.05658,0.288,1.3353,12.25,0.1098640347357717,14.5,1.2722
sd7032-il,xf-sd7032-il-100000,100000.0,0.00091,0.987,0.085,0.355,1.4474,13.25,0.1206842517186673,14.75,1.3807
sd7032-il,xf-sd7032-il-1000000,1000000.0,0.00091,0.987,0.085,0.355,1.6333,14.25,0.106100052882073,17.25,1.5647
sd7032-il,xf-sd7032-il-200000,200000.0,0.00091,0.987,0.085,0.355,1.4327,12.75,0.1045365203595981,16.25,1.3686
sd7032-il,xf-sd7032-il-50000,50000.0,0.00091,0.987,0.085,0.355,1.4104,11.25,0.1286984153182665,12.0,1.3664
sd7032-il,xf-sd7032-il-500000,500000.0,0.00091,0.987,0.085,0.355,1.5546,13.75,0.1038083976731887,16.0,1.4863
sd7034-il,xf-sd7034-il-100000,100000.0,0.00724,0.001,0.0901,0.348,1.4629,14.25,0.1078412057112638,15.75,1.4113
sd7034-il,xf-sd7034-il-1000000,1000000.0,0.00724,0.001,0.0901,0.348,1.6397,15.75,0.1087988570002098,18.5,1.57
sd7034-il,xf-sd7034-il-50000,50000.0,0.00724,0.001,0.0901,0.348,1.4045,11.5,0.1198282103496365,12.25,1.3425
sd7037-il,xf-sd7037-il-100000,100000.0,0.06077,0.061,0.07504,0.351,1.3153,12.25,0.1197091274457959,13.5,1.2617
sd7037-il,xf-sd7037-il-1000000,1000000.0,0.06077,0.061,0.07504,0.351,1.4796,12.5,0.1043799646851088,16.0,1.4123
sd7037-il,xf-sd7037-il-200000,200000.0,0.06077,0.061,0.07504,0.351,1.3307,13.25,0.1075936329984135,15.0,1.2727
sd7037-il,xf-sd7037-il-50000,50000.0,0.06077,0.061,0.07504,0.351,1.2802,11.0,0.1253338583161586,12.0,1.2193
sd7037-il,xf-sd7037-il-500000,500000.0,0.06077,0.061,0.07504,0.351,1.3973,13.25,0.1022325330512956,16.25,1.3318
sd7043-il,xf-sd7043-il-100000,100000.0,0.08388,0.15,0.0785,0.357,1.4626,11.5,0.1225649497620306,13.5,1.3929
sd7043-il,xf-sd7043-il-1000000,1000000.0,0.08388,0.15,0.0785,0.357,1.7322,16.25,0.1058991405917288,18.5,1.6559
sd7043-il,xf-sd7043-il-200000,200000.0,0.08388,0.15,0.0785,0.357,1.4946,13.75,0.1043418085668958,15.25,1.4314
sd7043-il,xf-sd7043-il-50000,50000.0,0.08388,0.15,0.0785,0.357,1.3556,10.5,0.1279204944533226,11.0,1.3153
sd7062-il,xf-sd7062-il-100000,100000.0,0.04782,0.014,0.10846,0.297,1.5981,14.5,0.1051943310417768,15.0,1.5212
sd7080-il,xf-sd7080-il-100000,100000.0,0.09028,0.347,0.06966,0.3,1.2533,11.25,0.1178513167636171,12.5,1.2061
sd7080-il,xf-sd7080-il-1000000,1000000.0,0.09028,0.347,0.06966,0.3,1.4264,13.25,0.1044611184498633,15.75,1.364
sd7080-il,xf-sd7080-il-200000,200000.0,0.09028,0.347,0.06966,0.3,1.2695,12.5,0.1100248122686409,14.0,1.2128
sd7080-il,xf-sd7080-il-50000,50000.0,0.09028,0.347,0.06966,0.3,1.2138,10.5,0.1205789952406134,11.0,1.1742
sd7080-il,xf-sd7080-il-500000,500000.0,0.09028,0.347,0.06966,0.3,1.3438,12.0,0.1026139927904602,15.0,1.2861
sd7084-il,xf-sd7084-il-100000,100000.0,0.01435,0.922,0.07074,0.341,1.1905,11.75,0.1173003067160232,13.0,1.1398
sd7084-il,xf-sd7084-il-1000000,1000000.0,0.01435,0.922,0.07074,0.341,1.309,12.5,0.1044026190120018,15.5,1.2469
sd7084-il,xf-sd7084-il-200000,200000.0,0.01435,0.922,0.07074,0.341,1.1903,12.25,0.1066788789000529,14.0,1.1361
sd7084-il,xf-sd7084-il-50000,50000.0,0.01435,0.922,0.07074,0.341,1.1631,10.5,0.120489645690111,11.75,1.1086
sd7084-il,xf-sd7084-il-500000,500000.0,0.01435,0.922,0.07074,0.341,1.243,12.5,0.1012490045226037,15.25,1.181
sd7090-il,xf-sd7090-il-100000,100000.0,0.0,0.0,0.06814,0.293,1.2413,12.0,0.1160470438921206,12.75,1.1801
sd7090-il,xf-sd7090-il-1000000,1000000.0,0.0,0.0,0.06814,0.293,1.4966,15.25,0.1058201603306707,17.0,1.4411
sd7090-il,xf-sd7090-il-200000,200000.0,0.0,0.0,0.06814,0.293,1.2658,12.75,0.1103378106821787,15.0,1.2087
sd7090-il,xf-sd7090-il-50000,50000.0,0.0,0.0,0.06814,0.293,1.1083,10.0,0.1175450026441036,10.5,1.0653
sd7090-il,xf-sd7090-il-500000,500000.0,0.0,0.0,0.06814,0.293,1.3683,14.0,0.1064773347435219,16.25,1.3073
sd8000-il,xf-sd8000-il-100000,100000.0,0.08397,0.169,0.05996,0.341,1.1524,10.25,0.1149453833950291,11.25,1.1126
sd8000-il,xf-sd8000-il-1000000,1000000.0,0.08397,0.169,0.05996,0.341,1.4441,14.25,0.1056476996298255,15.75,1.3823
sd8000-il,xf-sd8000-il-200000,200000.0,0.08397,0.169,0.05996,0.341,1.2268,11.25,0.1107144579587519,12.25,1.1833
sd8000-il,xf-sd8000-il-50000,50000.0,0.08397,0.169,0.05996,0.341,1.0593,9.25,0.113859164463247,10.0,1.0128
sd8000-il,xf-sd8000-il-500000,500000.0,0.08397,0.169,0.05996,0.341,1.3191,12.75,0.1044469381279746,14.75,1.2569
sd8020-il,xf-sd8020-il-100000,100000.0,0.10102,0.275,5.000000000001531e-06,0.576,0.8934,9.75,0.1120828979375992,10.25,0.8758
sd8020-il,xf-sd8020-il-1000000,1000000.0,0.10102,0.275,5.000000000001531e-06,0.576,1.2067,13.5,0.1123330301427816,15.0,1.1481
sd8020-il,xf-sd8020-il-200000,200000.0,0.10102,0.275,5.000000000001531e-06,0.576,0.964,10.25,0.1149747858276044,11.25,0.9283
sd8020-il,xf-sd8020-il-50000,50000.0,0.10102,0.275,5.000000000001531e-06,0.576,0.8132,8.0,0.1043856737982772,9.25,0.7743
sd8020-il,xf-sd8020-il-500000,500000.0,0.10102,0.275,5.000000000001531e-06,0.576,1.0689,11.5,0.114398900052882,13.25,1.0217
sd8040-il,xf-sd8040-il-100000,100000.0,0.09863,0.343,0.0755,0.297,1.3581,12.0,0.1175575039661554,13.75,1.2982
sd8040-il,xf-sd8040-il-1000000,1000000.0,0.09863,0.343,0.0755,0.297,1.5949,15.75,0.1062793060386797,18.0,1.5195
sd8040-il,xf-sd8040-il-200000,200000.0,0.09863,0.343,0.0755,0.297,1.3855,13.75,0.1054676467477525,16.0,1.3355
sd8040-il,xf-sd8040-il-50000,50000.0,0.09863,0.343,0.0755,0.297,1.2439,10.5,0.122607530407192,11.0,1.1933
sd8040-il,xf-sd8040-il-500000,500000.0,0.09863,0.343,0.0755,0.297,1.4572,13.75,0.1035710413093728,17.75,1.3844
sg6040-il,xf-sg6040-il-100000,100000.0,0.15931,0.319,0.10386,0.353,1.3678,15.5,0.1200274185529058,16.25,1.311
sg6040-il,xf-sg6040-il-50000,50000.0,0.15931,0.319,0.10386,0.353,1.2843,13.25,0.0936197778952935,13.75,1.234
sg6041-il,xf-sg6041-il-100000,100000.0,0.004637,0.0,0.06991,0.385,1.2065,10.75,0.1226249391856161,11.75,1.1638
sg6041-il,xf-sg6041-il-1000000,1000000.0,0.004637,0.0,0.06991,0.385,1.5025,16.25,0.1006153241113685,18.25,1.4392
sg6041-il,xf-sg6041-il-200000,200000.0,0.004637,0.0,0.06991,0.385,1.27,13.0,0.1097685668958223,14.0,1.209
sg6041-il,xf-sg6041-il-50000,50000.0,0.004637,0.0,0.06991,0.385,1.114,9.75,0.1199748281332628,10.5,1.0641
sg6041-il,xf-sg6041-il-500000,500000.0,0.004637,0.0,0.06991,0.385,1.3571,14.25,0.0991828027498678,17.0,1.2934
sg6042-il,xf-sg6042-il-100000,100000.0,0.09383,0.206,0.08648,0.406,1.4688,12.0,0.1289380010576415,13.75,1.4062
sg6042-il,xf-sg6042-il-200000,200000.0,0.09383,0.206,0.08648,0.406,1.4735,14.75,0.1060641988365943,16.0,1.4036
sg6042-il,xf-sg6042-il-50000,50000.0,0.09383,0.206,0.08648,0.406,1.3891,11.0,0.1319577256795097,11.5,1.3459
sg6042-il,xf-sg6042-il-500000,500000.0,0.09383,0.206,0.08648,0.406,1.5447,15.25,0.0943836911686938,18.75,1.4677
sg6043-il,xf-sg6043-il-100000,100000.0,0.082965,0.119,0.10269,0.425,1.6491,14.5,0.1329642940243257,15.25,1.5888
sg6043-il,xf-sg6043-il-200000,200000.0,0.082965,0.119,0.10269,0.425,1.6277,16.75,0.1079057429931253,18.75,1.5474
sg6043-il,xf-sg6043-il-50000,50000.0,0.082965,0.119,0.10269,0.425,1.6133,12.0,0.1397584951574904,13.0,1.5368
sg6050-il,xf-sg6050-il-100000,100000.0,0.01959,0.004,0.10944,0.382,1.3893,10.75,0.1122691062929667,14.5,1.3227
sg6050-il,xf-sg6050-il-200000,200000.0,0.01959,0.004,0.10944,0.382,1.3851,11.75,0.1074809467689463,16.25,1.3163
sg6051-il,xf-sg6051-il-100000,100000.0,0.0150199999999999,0.004,0.09088,0.427,1.3431,12.0,0.1121252035959809,13.0,1.2829
sg6051-il,xf-sg6051-il-1000000,1000000.0,0.0150199999999999,0.004,0.09088,0.427,1.5258,15.25,0.1076625992500956,18.0,1.4512
sg6051-il,xf-sg6051-il-200000,200000.0,0.0150199999999999,0.004,0.09088,0.427,1.3356,13.25,0.0983946694870439,14.5,1.2789
sg6051-il,xf-sg6051-il-50000,50000.0,0.0150199999999999,0.004,0.09088,0.427,1.3088,11.0,0.1163181385510312,12.0,1.2511
sg6051-il,xf-sg6051-il-500000,500000.0,0.0150199999999999,0.004,0.09088,0.427,1.3959,14.25,0.1044818826017979,17.25,1.3291
sm701-il,xf-sm701-il-100000,100000.0,0.15595,0.272,0.11055,0.363,1.5941,14.25,0.1267683216440341,15.5,1.5341
sm701-il,xf-sm701-il-50000,50000.0,0.15595,0.272,0.11055,0.363,1.2256,9.25,0.1213723265595828,9.25,1.2256
sokolov-il,xf-sokolov-il-100000,100000.0,0.071,0.25,18.0,18.0,1.5752,11.5,0.1134690845156039,12.25,1.4973
sokolov-il,xf-sokolov-il-1000000,1000000.0,0.071,0.25,18.0,18.0,1.6095,12.75,0.1032029522549547,14.5,1.5424
sokolov-il,xf-sokolov-il-50000,50000.0,0.071,0.25,18.0,18.0,1.5272,11.0,0.1291643338393728,12.5,1.4526
spicasm-il,xf-spicasm-il-100000,100000.0,0.1172,0.3,0.0473899999999999,0.35,1.5038,12.0,0.1013373097554182,14.5,1.4365
spicasm-il,xf-spicasm-il-1000000,1000000.0,0.1172,0.3,0.0473899999999999,0.35,1.4971,14.75,0.1040678487788558,17.75,1.4265
spicasm-il,xf-spicasm-il-200000,200000.0,0.1172,0.3,0.0473899999999999,0.35,1.4627,13.25,0.0995889159175039,14.75,1.3898
spicasm-il,xf-spicasm-il-50000,50000.0,0.1172,0.3,0.0473899999999999,0.35,0.7867,8.75,0.0789004547858276,9.75,0.7707
spicasm-il,xf-spicasm-il-500000,500000.0,0.1172,0.3,0.0473899999999999,0.35,1.4804,12.0,0.1012866570624182,15.0,1.4094
ssca07-il,xf-ssca07-il-100000,100000.0,0.0699999,0.377,66.0,66.0,0.8985,8.75,0.1017174720829397,9.0,0.8653
ssca07-il,xf-ssca07-il-1000000,1000000.0,0.0699999,0.377,66.0,66.0,1.2889,12.5,0.1099090431397447,13.5,1.2252
ssca07-il,xf-ssca07-il-200000,200000.0,0.0699999,0.377,66.0,66.0,0.9495,9.0,0.1034465639049453,9.5,0.9367
ssca07-il,xf-ssca07-il-500000,500000.0,0.0699999,0.377,66.0,66.0,1.0827,10.25,0.1039246679633231,11.0,1.045
ssca09-il,xf-ssca09-il-100000,100000.0,0.0899999,0.377,66.0,66.0,1.0751,10.25,0.110563489858294,11.0,1.0295
ssca09-il,xf-ssca09-il-1000000,1000000.0,0.0899999,0.377,66.0,66.0,1.4637,15.5,0.1123512197832731,16.25,1.4207
ssca09-il,xf-ssca09-il-200000,200000.0,0.0899999,0.377,66.0,66.0,1.1654,11.25,0.1082645279438696,12.25,1.1236
ssca09-il,xf-ssca09-il-50000,50000.0,0.0899999,0.377,66.0,66.0,0.9564,8.75,0.1032806557377049,9.5,0.9179
ssca09-il,xf-ssca09-il-500000,500000.0,0.0899999,0.377,66.0,66.0,1.295,13.5,0.1078846959280804,15.0,1.2375
stcyr171-il,xf-stcyr171-il-100000,100000.0,0.1108,0.3,9.99999999999994e-05,0.025,1.01,10.25,0.1190881457003542,11.0,0.9816
stcyr171-il,xf-stcyr171-il-1000000,1000000.0,0.1108,0.3,9.99999999999994e-05,0.025,1.2127,15.0,0.1050722626099846,17.5,1.1591
stcyr171-il,xf-stcyr171-il-200000,200000.0,0.1108,0.3,9.99999999999994e-05,0.025,1.0949,13.0,0.1098381978935937,13.75,1.0522
stcyr171-il,xf-stcyr171-il-50000,50000.0,0.1108,0.3,9.99999999999994e-05,0.025,0.8622,8.5,0.1131423796932839,9.0,0.8285
stcyr171-il,xf-stcyr171-il-500000,500000.0,0.1108,0.3,9.99999999999994e-05,0.025,1.1365,14.25,0.1058806369779786,15.75,1.0918
stcyr172-il,xf-stcyr172-il-100000,100000.0,0.1356,0.3,0.0,0.0,1.0759,11.5,0.1265949867794817,12.25,1.0417
stcyr172-il,xf-stcyr172-il-1000000,1000000.0,0.1356,0.3,0.0,0.0,1.3136,15.0,0.109933410893707,18.5,1.2496
stcyr172-il,xf-stcyr172-il-200000,200000.0,0.1356,0.3,0.0,0.0,1.16,13.5,0.1229670861977789,14.5,1.1141
stcyr172-il,xf-stcyr172-il-50000,50000.0,0.1356,0.3,0.0,0.0,0.8937,9.25,0.1215277630883131,9.5,0.872
stcyr172-il,xf-stcyr172-il-500000,500000.0,0.1356,0.3,0.0,0.0,1.1975,17.0,0.1140756213643575,18.25,1.15
stcyr234-il,xf-stcyr234-il-100000,100000.0,0.16,0.2,0.086,0.3,1.5094,11.0,0.1092975780010576,12.5,1.4629
stcyr234-il,xf-stcyr234-il-50000,50000.0,0.16,0.2,0.086,0.3,1.2972,6.75,0.1377788788870704,6.75,1.2972
stcyr24-il,xf-stcyr24-il-100000,100000.0,0.1235,0.3,0.074,0.4,1.6885,11.5,0.1190083765203596,14.25,1.6279
stcyr24-il,xf-stcyr24-il-1000000,1000000.0,0.1235,0.3,0.074,0.4,1.7536,15.5,0.0817721745787008,18.5,1.6721
stcyr24-il,xf-stcyr24-il-200000,200000.0,0.1235,0.3,0.074,0.4,1.6703,14.0,0.0835452564780539,17.25,1.592
stcyr24-il,xf-stcyr24-il-50000,50000.0,0.1235,0.3,0.074,0.4,1.2688,7.75,0.1341734705225342,7.75,1.2688
stcyr24-il,xf-stcyr24-il-500000,500000.0,0.1235,0.3,0.074,0.4,1.7037,15.25,0.0766487113347118,17.75,1.6256
ste87151-il,xf-ste87151-il-100000,100000.0,0.09333,0.124,29.0,32.0,1.2776,12.5,0.1168517325977851,13.0,1.2366
ste87151-il,xf-ste87151-il-200000,200000.0,0.09333,0.124,29.0,32.0,1.361,14.5,0.111963213835345,15.0,1.3076
ste87151-il,xf-ste87151-il-50000,50000.0,0.09333,0.124,29.0,32.0,1.1824,10.5,0.1052475515600211,11.5,1.1311
ste87391-il,xf-ste87391-il-100000,100000.0,0.01546,0.003,28.0,33.0,1.4701,10.75,0.1348746906398731,13.25,1.3998
ste87391-il,xf-ste87391-il-1000000,1000000.0,0.01546,0.003,28.0,33.0,1.5634,14.5,0.0857391957430057,17.0,1.4934
ste87391-il,xf-ste87391-il-200000,200000.0,0.01546,0.003,28.0,33.0,1.4392,12.0,0.1112661872025383,14.0,1.37
ste87391-il,xf-ste87391-il-50000,50000.0,0.01546,0.003,28.0,33.0,1.3807,10.5,0.1278452247488102,10.75,1.3254
ste87391-il,xf-ste87391-il-500000,500000.0,0.01546,0.003,28.0,33.0,1.4679,13.75,0.0969310445010396,16.5,1.4015
stf86361-il,xf-stf86361-il-100000,100000.0,0.07173,0.084,28.0,33.0,1.245,10.0,0.1166369272086727,10.25,1.2368
stf86361-il,xf-stf86361-il-1000000,1000000.0,0.07173,0.084,28.0,33.0,1.3927,13.25,0.0693850872554203,14.5,1.3375
stf86361-il,xf-stf86361-il-200000,200000.0,0.07173,0.084,28.0,33.0,1.2139,9.5,0.1074861184363308,9.5,1.2139
stf86361-il,xf-stf86361-il-50000,50000.0,0.07173,0.084,28.0,33.0,1.2386,10.5,0.1026943204653622,10.75,1.1995
strand-il,xf-strand-il-1000000,1000000.0,0.044,0.011,20.0,20.0,1.7525,12.75,0.1166890511959078,13.0,1.745
strand-il,xf-strand-il-500000,500000.0,0.044,0.011,20.0,20.0,1.7921,13.25,0.1089148644198503,13.5,1.7241
supermarine371i-il,xf-supermarine371i-il-100000,100000.0,0.13,0.4,0.0093,0.5,1.0142,10.75,0.1179337704918033,11.25,0.971
supermarine371i-il,xf-supermarine371i-il-1000000,1000000.0,0.13,0.4,0.0093,0.5,1.2343,15.75,0.0982954587099307,18.0,1.1849
supermarine371i-il,xf-supermarine371i-il-200000,200000.0,0.13,0.4,0.0093,0.5,1.0614,11.75,0.0958476573241671,12.75,1.0208
supermarine371i-il,xf-supermarine371i-il-50000,50000.0,0.13,0.4,0.0093,0.5,0.9545,9.25,0.1028297620306716,10.75,0.9143
supermarine371i-il,xf-supermarine371i-il-500000,500000.0,0.13,0.4,0.0093,0.5,1.1202,14.0,0.0956525334042134,16.0,1.0731
supermarine371ii-il,xf-supermarine371ii-il-100000,100000.0,0.0836,0.5,0.0093,0.45,0.7765,8.5,0.0963415708625418,8.75,0.7529
supermarine371ii-il,xf-supermarine371ii-il-1000000,1000000.0,0.0836,0.5,0.0093,0.45,0.7989,8.0,0.0894119084918562,8.5,0.7779
supermarine371ii-il,xf-supermarine371ii-il-200000,200000.0,0.0836,0.5,0.0093,0.45,0.7776,8.0,0.0944277169663799,8.0,0.7776
supermarine371ii-il,xf-supermarine371ii-il-50000,50000.0,0.0836,0.5,0.0093,0.45,0.77,7.0,0.0949036742081448,7.0,0.77
tempest1-il,xf-tempest1-il-100000,100000.0,0.0194669999999999,0.004,60.0,61.0,1.0435,12.5,0.1258414806980433,14.0,1.0047
tempest1-il,xf-tempest1-il-1000000,1000000.0,0.0194669999999999,0.004,60.0,61.0,1.2175,15.5,0.0987485140137493,18.5,1.1664
tempest1-il,xf-tempest1-il-200000,200000.0,0.0194669999999999,0.004,60.0,61.0,1.0593,14.0,0.1154253199365415,15.5,1.0073
