airfoil_id,polar_id,Re,max_thickness,x_at_max_thickness,max_camber,x_at_max_camber,max_cl,alpha_at_max_cl,cl_alpha_slope
s3016-il,xf-s3016-il-1000000-n5,1000000.0,0.048530000000000004,0.725,0.06783,0.335,1.3902,13.5,0.10792128542252895
s3016-il,xf-s3016-il-200000,200000.0,0.048530000000000004,0.725,0.06783,0.335,1.1885,12.25,0.10180082496033845
s3016-il,xf-s3016-il-200000-n5,200000.0,0.048530000000000004,0.725,0.06783,0.335,1.2162,12.5,0.10230971180940171
s3016-il,xf-s3016-il-50000,50000.0,0.048530000000000004,0.725,0.06783,0.335,1.1244,9.75,0.11773797990481226
s3016-il,xf-s3016-il-50000-n5,50000.0,0.048530000000000004,0.725,0.06783,0.335,1.1099,11.0,0.10699348492860919
s3016-il,xf-s3016-il-500000,500000.0,0.048530000000000004,0.725,0.06783,0.335,1.2662,12.5,0.10543345370080141
s3016-il,xf-s3016-il-500000-n5,500000.0,0.048530000000000004,0.725,0.06783,0.335,1.3098,13.0,0.10606934931274713
s3021-il,xf-s3021-il-100000,100000.0,0.0016899999999999999,0.987,0.07632,0.345,1.2207,12.25,0.10735027935839586
s3021-il,xf-s3021-il-100000-n5,100000.0,0.0016899999999999999,0.987,0.07632,0.345,1.1623,10.5,0.10030883883396921
s3021-il,xf-s3021-il-1000000,1000000.0,0.0016899999999999999,0.987,0.07632,0.345,1.3239,12.25,0.10349546266377371
s3021-il,xf-s3021-il-1000000-n5,1000000.0,0.0016899999999999999,0.987,0.07632,0.345,1.3615,13.5,0.10385649920676888
s3021-il,xf-s3021-il-200000,200000.0,0.0016899999999999999,0.987,0.07632,0.345,1.2339,12.5,0.09905738762559495
s3021-il,xf-s3021-il-200000-n5,200000.0,0.0016899999999999999,0.987,0.07632,0.345,1.2139,12.0,0.09911268600252213
s3021-il,xf-s3021-il-50000,50000.0,0.0016899999999999999,0.987,0.07632,0.345,1.2107,11.0,0.12125594389246054
s3021-il,xf-s3021-il-50000-n5,50000.0,0.0016899999999999999,0.987,0.07632,0.345,1.1217,9.75,0.10445452222290598
s3021-il,xf-s3021-il-500000,500000.0,0.0016899999999999999,0.987,0.07632,0.345,1.2667,13.0,0.10127933651227627
s3021-il,xf-s3021-il-500000-n5,500000.0,0.0016899999999999999,0.987,0.07632,0.345,1.339,13.0,0.1032296019167111
s3024-il,xf-s3024-il-100000,100000.0,0.07196,0.088,0.08353,0.353,1.3018,13.25,0.11655799048122689
s3024-il,xf-s3024-il-100000-n5,100000.0,0.07196,0.088,0.08353,0.353,1.2314,11.25,0.09741802221047068
s3024-il,xf-s3024-il-1000000,1000000.0,0.07196,0.088,0.08353,0.353,1.4005,13.75,0.10259391801244015
s3024-il,xf-s3024-il-1000000-n5,1000000.0,0.07196,0.088,0.08353,0.353,1.4548,14.25,0.1022469711486339
s3024-il,xf-s3024-il-200000,200000.0,0.07196,0.088,0.08353,0.353,1.2986,13.75,0.09775765203595983
s3024-il,xf-s3024-il-200000-n5,200000.0,0.07196,0.088,0.08353,0.353,1.2859,12.75,0.09721032214914721
s3024-il,xf-s3024-il-50000,50000.0,0.07196,0.088,0.08353,0.353,1.2815,12.0,0.12680032971686284
s3024-il,xf-s3024-il-50000-n5,50000.0,0.07196,0.088,0.08353,0.353,1.1824,10.75,0.10598168164992067
s3024-il,xf-s3024-il-500000,500000.0,0.07196,0.088,0.08353,0.353,1.3352,12.5,0.1002909571655209
s3024-il,xf-s3024-il-500000-n5,500000.0,0.07196,0.088,0.08353,0.353,1.3642,13.75,0.09984865062366133
s3025-il,xf-s3025-il-100000,100000.0,0.005549999999999999,0.001,0.08199,0.354,1.3214,12.5,0.11166413454256773
s3025-il,xf-s3025-il-100000-n5,100000.0,0.005549999999999999,0.001,0.08199,0.354,1.2489,10.5,0.10026098360655739
s3025-il,xf-s3025-il-1000000,1000000.0,0.005549999999999999,0.001,0.08199,0.354,1.4168,14.25,0.10244045144691533
s3025-il,xf-s3025-il-1000000-n5,1000000.0,0.005549999999999999,0.001,0.08199,0.354,1.4793,14.75,0.10248789579268455
s3025-il,xf-s3025-il-200000,200000.0,0.005549999999999999,0.001,0.08199,0.354,1.3169,13.5,0.10047765203595985
s3025-il,xf-s3025-il-200000-n5,200000.0,0.005549999999999999,0.001,0.08199,0.354,1.3029,12.25,0.098699410179234
s3025-il,xf-s3025-il-50000,50000.0,0.005549999999999999,0.001,0.08199,0.354,1.292,11.5,0.12519951405818971
s3025-il,xf-s3025-il-50000-n5,50000.0,0.005549999999999999,0.001,0.08199,0.354,1.1998,10.25,0.10662273929138023
s3025-il,xf-s3025-il-500000,500000.0,0.005549999999999999,0.001,0.08199,0.354,1.3559,12.5,0.10067347454252394
s3025-il,xf-s3025-il-500000-n5,500000.0,0.005549999999999999,0.001,0.08199,0.354,1.3832,13.0,0.10044260580051588
s4022-il,xf-s4022-il-100000,100000.0,0.10490000000000001,0.214,0.09628,0.387,1.4476,13.0,0.12888488630354306
s4022-il,xf-s4022-il-100000-n5,100000.0,0.10490000000000001,0.214,0.09628,0.387,1.376,11.5,0.10513652582859168
s4022-il,xf-s4022-il-1000000,1000000.0,0.10490000000000001,0.214,0.09628,0.387,1.599,13.25,0.0943140150525977
s4022-il,xf-s4022-il-1000000-n5,1000000.0,0.10490000000000001,0.214,0.09628,0.387,1.6638,14.75,0.09428717080909574
s4022-il,xf-s4022-il-200000,200000.0,0.10490000000000001,0.214,0.09628,0.387,1.4346,13.75,0.10623177154944473
s4022-il,xf-s4022-il-200000-n5,200000.0,0.10490000000000001,0.214,0.09628,0.387,1.4433,13.0,0.09585328608675812
s4022-il,xf-s4022-il-50000,50000.0,0.10490000000000001,0.214,0.09628,0.387,1.4506,12.25,0.12721262823902701
s4022-il,xf-s4022-il-50000-n5,50000.0,0.10490000000000001,0.214,0.09628,0.387,1.2856,12.0,0.11278316234796407
s4022-il,xf-s4022-il-500000,500000.0,0.10490000000000001,0.214,0.09628,0.387,1.5062,13.25,0.09394943730615865
s4022-il,xf-s4022-il-500000-n5,500000.0,0.10490000000000001,0.214,0.09628,0.387,1.5509,13.75,0.0920808108555963
s4053-il,xf-s4053-il-100000,100000.0,0.00131,0.0,0.07383,0.354,1.2432,11.25,0.11498178741406659
s4053-il,xf-s4053-il-100000-n5,100000.0,0.00131,0.0,0.07383,0.354,1.1995,12.25,0.09846483342147008
s4053-il,xf-s4053-il-1000000,1000000.0,0.00131,0.0,0.07383,0.354,1.4256,13.25,0.10127926122278484
s4053-il,xf-s4053-il-1000000-n5,1000000.0,0.00131,0.0,0.07383,0.354,1.4924,15.25,0.10171010000282757
s4053-il,xf-s4053-il-200000,200000.0,0.00131,0.0,0.07383,0.354,1.2559,11.75,0.09857322051824431
s4053-il,xf-s4053-il-200000-n5,200000.0,0.00131,0.0,0.07383,0.354,1.2588,12.0,0.09690782458778412
s4053-il,xf-s4053-il-50000,50000.0,0.00131,0.0,0.07383,0.354,1.21,10.0,0.1223915114688332
s4053-il,xf-s4053-il-50000-n5,50000.0,0.00131,0.0,0.07383,0.354,1.1592,11.25,0.10587291380222105
s4053-il,xf-s4053-il-500000,500000.0,0.00131,0.0,0.07383,0.354,1.3207,13.5,0.09886045478582765
s4053-il,xf-s4053-il-500000-n5,500000.0,0.00131,0.0,0.07383,0.354,1.3745,13.75,0.09936491241237487
s4061-il,xf-s4061-il-100000,100000.0,0.08712,0.151,0.08542,0.353,1.3681,13.0,0.10808740349021685
s4061-il,xf-s4061-il-100000-n5,100000.0,0.08712,0.151,0.08542,0.353,1.3017,11.5,0.0993409836065574
s4061-il,xf-s4061-il-1000000,1000000.0,0.08712,0.151,0.08542,0.353,1.5197,14.25,0.10678506877059767
s4061-il,xf-s4061-il-1000000-n5,1000000.0,0.08712,0.151,0.08542,0.353,1.5696,14.75,0.10604929000761175
s4061-il,xf-s4061-il-200000,200000.0,0.08712,0.151,0.08542,0.353,1.3752,14.0,0.10098007403490218
s4061-il,xf-s4061-il-200000-n5,200000.0,0.08712,0.151,0.08542,0.353,1.3679,12.5,0.101537859730692
s4061-il,xf-s4061-il-50000,50000.0,0.08712,0.151,0.08542,0.353,1.3661,11.5,0.12471166578529881
s4061-il,xf-s4061-il-50000-n5,50000.0,0.08712,0.151,0.08542,0.353,1.2287,11.25,0.1017421470121629
s4061-il,xf-s4061-il-500000,500000.0,0.08712,0.151,0.08542,0.353,1.4294,13.0,0.1050258041648206
s4061-il,xf-s4061-il-500000-n5,500000.0,0.08712,0.151,0.08542,0.353,1.4689,14.0,0.10445636018674453
s4062-il,xf-s4062-il-100000,100000.0,0.01849,0.006,0.08717,0.409,1.3934,12.25,0.11470896708883273
s4062-il,xf-s4062-il-100000-n5,100000.0,0.01849,0.006,0.08717,0.409,1.3081,13.5,0.09625585193633715
s4062-il,xf-s4062-il-1000000,1000000.0,0.01849,0.006,0.08717,0.409,1.5345,13.75,0.10340566895822308
s4062-il,xf-s4062-il-1000000-n5,1000000.0,0.01849,0.006,0.08717,0.409,1.6064,16.25,0.10260044147139692
s4062-il,xf-s4062-il-200000,200000.0,0.01849,0.006,0.08717,0.409,1.3947,13.75,0.09735190351247201
s4062-il,xf-s4062-il-200000-n5,200000.0,0.01849,0.006,0.08717,0.409,1.3759,13.75,0.09732363828662079
s4062-il,xf-s4062-il-50000,50000.0,0.01849,0.006,0.08717,0.409,1.3815,11.25,0.12711477525118986
s4062-il,xf-s4062-il-50000-n5,50000.0,0.01849,0.006,0.08717,0.409,1.2391,13.0,0.10196157377049178
s4062-il,xf-s4062-il-500000,500000.0,0.01849,0.006,0.08717,0.409,1.4377,14.25,0.10121481961421665
s4062-il,xf-s4062-il-500000-n5,500000.0,0.01849,0.006,0.08717,0.409,1.4879,14.25,0.10018029689510533
s4083-il,xf-s4083-il-100000,100000.0,0.07701999999999999,0.321,0.07322,0.288,1.3185,11.75,0.11802874669487043
s4083-il,xf-s4083-il-100000-n5,100000.0,0.07701999999999999,0.321,0.07322,0.288,1.2872,10.25,0.1111887059723333
s4083-il,xf-s4083-il-1000000,1000000.0,0.07701999999999999,0.321,0.07322,0.288,1.4524,11.75,0.10452820085686855
s4083-il,xf-s4083-il-1000000-n5,1000000.0,0.07701999999999999,0.321,0.07322,0.288,1.4628,11.5,0.10215856281006806
s4083-il,xf-s4083-il-200000,200000.0,0.07701999999999999,0.321,0.07322,0.288,1.3116,12.25,0.11370313076438063
s4083-il,xf-s4083-il-200000-n5,200000.0,0.07701999999999999,0.321,0.07322,0.288,1.3339,11.0,0.10668317691593211
s4083-il,xf-s4083-il-50000,50000.0,0.07701999999999999,0.321,0.07322,0.288,1.3048,11.5,0.12031963221826482
s4083-il,xf-s4083-il-50000-n5,50000.0,0.07701999999999999,0.321,0.07322,0.288,1.2544,9.75,0.11295363299841354
s4083-il,xf-s4083-il-500000,500000.0,0.07701999999999999,0.321,0.07322,0.288,1.3712,11.0,0.10593347212972845
s4083-il,xf-s4083-il-500000-n5,500000.0,0.07701999999999999,0.321,0.07322,0.288,1.3983,11.5,0.10312417355222013
s4094-il,xf-s4094-il-100000,100000.0,0.02479608108106674,1.0,0.07333725237808038,0.291,1.4002,11.75,0.11235832791174849
s4094-il,xf-s4094-il-100000-n5,100000.0,0.02479608108106674,1.0,0.07333725237808038,0.291,1.3918,11.75,0.11152979375991541
s4094-il,xf-s4094-il-1000000,1000000.0,0.02479608108106674,1.0,0.07333725237808038,0.291,1.6453,13.5,0.11594299526062896
s4094-il,xf-s4094-il-1000000-n5,1000000.0,0.02479608108106674,1.0,0.07333725237808038,0.291,1.6749,13.75,0.1159610051307183
s4094-il,xf-s4094-il-200000,200000.0,0.02479608108106674,1.0,0.07333725237808038,0.291,1.4376,11.5,0.11296465362242203
s4094-il,xf-s4094-il-200000-n5,200000.0,0.02479608108106674,1.0,0.07333725237808038,0.291,1.4729,12.25,0.11304022099736658
s4094-il,xf-s4094-il-50000,50000.0,0.02479608108106674,1.0,0.07333725237808038,0.291,1.2857,10.25,0.11476272871496564
s4094-il,xf-s4094-il-50000-n5,50000.0,0.02479608108106674,1.0,0.07333725237808038,0.291,1.3148,11.25,0.11047375659603588
s4094-il,xf-s4094-il-500000,500000.0,0.02479608108106674,1.0,0.07333725237808038,0.291,1.5583,12.75,0.11486525647805396
s4094-il,xf-s4094-il-500000-n5,500000.0,0.02479608108106674,1.0,0.07333725237808038,0.291,1.5782,13.0,0.11499046119432126
s4095-il,xf-s4095-il-100000,100000.0,0.013441126528637264,0.003,0.07260566432627648,0.291,1.4468,12.0,0.1140165415124273
s4095-il,xf-s4095-il-100000-n5,100000.0,0.013441126528637264,0.003,0.07260566432627648,0.291,1.442,11.75,0.1131354627181386
s4095-il,xf-s4095-il-1000000,1000000.0,0.013441126528637264,0.003,0.07260566432627648,0.291,1.6959,13.75,0.11660059809043417
s4095-il,xf-s4095-il-1000000-n5,1000000.0,0.013441126528637264,0.003,0.07260566432627648,0.291,1.738,14.25,0.11689765407710279
s4095-il,xf-s4095-il-200000,200000.0,0.013441126528637264,0.003,0.07260566432627648,0.291,1.4841,12.25,0.11427966155473297
s4095-il,xf-s4095-il-200000-n5,200000.0,0.013441126528637264,0.003,0.07260566432627648,0.291,1.5261,12.5,0.11430103933214807
s4095-il,xf-s4095-il-50000,50000.0,0.013441126528637264,0.003,0.07260566432627648,0.291,1.3035,10.0,0.11715530407191964
s4095-il,xf-s4095-il-50000-n5,50000.0,0.013441126528637264,0.003,0.07260566432627648,0.291,1.3606,11.5,0.11245804336329988
s4095-il,xf-s4095-il-500000,500000.0,0.013441126528637264,0.003,0.07260566432627648,0.291,1.6037,13.0,0.11572278341420375
s4095-il,xf-s4095-il-500000-n5,500000.0,0.013441126528637264,0.003,0.07260566432627648,0.291,1.6371,13.25,0.11588286115757782
s4096-il,xf-s4096-il-100000,100000.0,0.11031843249134911,0.172,0.08405774321004197,0.34,1.4939,12.75,0.116638023086195
s4096-il,xf-s4096-il-100000-n5,100000.0,0.11031843249134911,0.172,0.08405774321004197,0.34,1.4686,12.0,0.11535219460602857
s4096-il,xf-s4096-il-1000000,1000000.0,0.11031843249134911,0.172,0.08405774321004197,0.34,1.7643,14.25,0.11842099741081266
s4096-il,xf-s4096-il-1000000-n5,1000000.0,0.11031843249134911,0.172,0.08405774321004197,0.34,1.7938,14.5,0.11852068608989877
s4096-il,xf-s4096-il-200000,200000.0,0.11031843249134911,0.172,0.08405774321004197,0.34,1.5258,12.5,0.11637423585404555
s4096-il,xf-s4096-il-200000-n5,200000.0,0.11031843249134911,0.172,0.08405774321004197,0.34,1.5689,12.75,0.11602075092543632
s4096-il,xf-s4096-il-50000,50000.0,0.11031843249134911,0.172,0.08405774321004197,0.34,1.3893,11.0,0.1198409518773136
s4096-il,xf-s4096-il-50000-n5,50000.0,0.11031843249134911,0.172,0.08405774321004197,0.34,1.391,12.0,0.11529630001528016
s4096-il,xf-s4096-il-500000,500000.0,0.11031843249134911,0.172,0.08405774321004197,0.34,1.6605,13.5,0.11754989200158583
s4096-il,xf-s4096-il-500000-n5,500000.0,0.11031843249134911,0.172,0.08405774321004197,0.34,1.6868,13.75,0.1174109589041096
s4110-il,xf-s4110-il-100000,100000.0,0.07248,0.116,0.07102,0.357,1.3477,11.25,0.1202788577472237
s4110-il,xf-s4110-il-100000-n5,100000.0,0.07248,0.116,0.07102,0.357,1.3157,12.25,0.10554853516657853
s4110-il,xf-s4110-il-1000000,1000000.0,0.07248,0.116,0.07102,0.357,1.6091,14.75,0.10369063267974327
s4110-il,xf-s4110-il-1000000-n5,1000000.0,0.07248,0.116,0.07102,0.357,1.6476,15.25,0.10397338080699094
s4110-il,xf-s4110-il-200000,200000.0,0.07248,0.116,0.07102,0.357,1.3822,12.25,0.10749986250661026
s4110-il,xf-s4110-il-200000-n5,200000.0,0.07248,0.116,0.07102,0.357,1.3947,13.0,0.10080589690678131
s4110-il,xf-s4110-il-50000,50000.0,0.07248,0.116,0.07102,0.357,1.2571,9.75,0.12335868852459021
s4110-il,xf-s4110-il-50000-n5,50000.0,0.07248,0.116,0.07102,0.357,1.2606,11.25,0.11259069275515601
s4110-il,xf-s4110-il-500000,500000.0,0.07248,0.116,0.07102,0.357,1.4768,13.5,0.10193281861448963
s4110-il,xf-s4110-il-500000-n5,500000.0,0.07248,0.116,0.07102,0.357,1.535,14.25,0.10189685685819193
s4158-il,xf-s4158-il-100000,100000.0,0.05355,0.767,0.09057,0.4,1.3326,12.5,0.11584949762030676
s4158-il,xf-s4158-il-100000-n5,100000.0,0.05355,0.767,0.09057,0.4,1.2285,14.25,0.09273252893921188
s4158-il,xf-s4158-il-1000000,1000000.0,0.05355,0.767,0.09057,0.4,1.4765,16.25,0.10230077207826549
s4158-il,xf-s4158-il-1000000-n5,1000000.0,0.05355,0.767,0.09057,0.4,1.5165,17.0,0.10120397624056991
s4158-il,xf-s4158-il-200000,200000.0,0.05355,0.767,0.09057,0.4,1.3082,14.25,0.09590394708441101
s4158-il,xf-s4158-il-200000-n5,200000.0,0.05355,0.767,0.09057,0.4,1.2861,14.75,0.09516765732416714
s4158-il,xf-s4158-il-50000,50000.0,0.05355,0.767,0.09057,0.4,1.3149,11.75,0.11710226828331692
s4158-il,xf-s4158-il-50000-n5,50000.0,0.05355,0.767,0.09057,0.4,1.1783,14.0,0.09734877737239153
s4158-il,xf-s4158-il-500000,500000.0,0.05355,0.767,0.09057,0.4,1.3573,15.5,0.10018104337968457
s4158-il,xf-s4158-il-500000-n5,500000.0,0.05355,0.767,0.09057,0.4,1.4095,16.0,0.09855570597567423
s4180-il,xf-s4180-il-100000,100000.0,0.00025,0.987,0.09117,0.304,1.5948,14.0,0.10571874136318783
s4180-il,xf-s4180-il-100000-n5,100000.0,0.00025,0.987,0.09117,0.304,1.4445,14.5,0.103071686938128
s4180-il,xf-s4180-il-1000000,1000000.0,0.00025,0.987,0.09117,0.304,1.7743,15.75,0.11012526269686429
s4180-il,xf-s4180-il-1000000-n5,1000000.0,0.00025,0.987,0.09117,0.304,1.7612,15.5,0.10969679050486432
s4180-il,xf-s4180-il-200000,200000.0,0.00025,0.987,0.09117,0.304,1.5774,15.25,0.10545387625594925
s4180-il,xf-s4180-il-200000-n5,200000.0,0.00025,0.987,0.09117,0.304,1.5179,13.75,0.10552719163423865
s4180-il,xf-s4180-il-50000,50000.0,0.00025,0.987,0.09117,0.304,1.4404,11.25,0.11779244843997887
s4180-il,xf-s4180-il-50000-n5,50000.0,0.00025,0.987,0.09117,0.304,1.3538,13.5,0.10226667371760971
s4180-il,xf-s4180-il-500000,500000.0,0.00025,0.987,0.09117,0.304,1.6342,15.25,0.10862752680549406
s4180-il,xf-s4180-il-500000-n5,500000.0,0.00025,0.987,0.09117,0.304,1.6588,14.75,0.10807565728090393
s4233-il,xf-s4233-il-100000,100000.0,0.07664,0.064,0.10001,0.349,1.3061,10.0,0.10820382866208351
s4233-il,xf-s4233-il-100000-n5,100000.0,0.07664,0.064,0.10001,0.349,1.2324,10.25,0.10104010576414599
s4233-il,xf-s4233-il-1000000,1000000.0,0.07664,0.064,0.10001,0.349,1.3896,15.0,0.1050458592340974
s4233-il,xf-s4233-il-1000000-n5,1000000.0,0.07664,0.064,0.10001,0.349,1.4175,15.25,0.10198704836863862
s4233-il,xf-s4233-il-200000,200000.0,0.07664,0.064,0.10001,0.349,1.2844,10.0,0.10466616604970913
s4233-il,xf-s4233-il-200000-n5,200000.0,0.07664,0.064,0.10001,0.349,1.2441,13.75,0.10228669209455474
s4233-il,xf-s4233-il-50000,50000.0,0.07664,0.064,0.10001,0.349,1.2475,14.0,0.09126225277630888
s4233-il,xf-s4233-il-50000-n5,50000.0,0.07664,0.064,0.10001,0.349,1.1587,11.5,0.09363470481375391
s4233-il,xf-s4233-il-500000,500000.0,0.07664,0.064,0.10001,0.349,1.3056,13.75,0.10460935931929663
s4233-il,xf-s4233-il-500000-n5,500000.0,0.07664,0.064,0.10001,0.349,1.3342,14.75,0.1011730899762772
s4310-il,xf-s4310-il-100000,100000.0,0.0021,0.0,0.09504,0.352,1.4754,13.0,0.10626969857218406
s4310-il,xf-s4310-il-100000-n5,100000.0,0.0021,0.0,0.09504,0.352,1.3722,13.75,0.09821112638815446
s4310-il,xf-s4310-il-1000000,1000000.0,0.0021,0.0,0.09504,0.352,1.5274,15.0,0.1064020931708579
s4310-il,xf-s4310-il-1000000-n5,1000000.0,0.0021,0.0,0.09504,0.352,1.5453,15.5,0.10534028000702955
s4310-il,xf-s4310-il-200000,200000.0,0.0021,0.0,0.09504,0.352,1.4412,14.25,0.10080480169222632
s4310-il,xf-s4310-il-200000-n5,200000.0,0.0021,0.0,0.09504,0.352,1.4288,14.0,0.10053933345343176
s4310-il,xf-s4310-il-50000,50000.0,0.0021,0.0,0.09504,0.352,1.3925,12.0,0.11814713959859124
s4310-il,xf-s4310-il-50000-n5,50000.0,0.0021,0.0,0.09504,0.352,1.3098,13.25,0.0984581914331042
s4310-il,xf-s4310-il-500000,500000.0,0.0021,0.0,0.09504,0.352,1.4949,12.75,0.10444306378289028
s4310-il,xf-s4310-il-500000-n5,500000.0,0.0021,0.0,0.09504,0.352,1.4712,14.25,0.10362414913285407
s4320-il,xf-s4320-il-100000,100000.0,0.00116,0.0,0.09018,0.355,1.5097,11.5,0.10731454257006878
s4320-il,xf-s4320-il-100000-n5,100000.0,0.00116,0.0,0.09018,0.355,1.4396,12.5,0.10121221871499851
s4320-il,xf-s4320-il-1000000,1000000.0,0.00116,0.0,0.09018,0.355,1.5957,13.0,0.10766308166103043
s4320-il,xf-s4320-il-1000000-n5,1000000.0,0.00116,0.0,0.09018,0.355,1.6287,14.75,0.10725510116584976
s4320-il,xf-s4320-il-200000,200000.0,0.00116,0.0,0.09018,0.355,1.5061,12.75,0.10336173453199368
s4320-il,xf-s4320-il-200000-n5,200000.0,0.00116,0.0,0.09018,0.355,1.491,12.5,0.1032238556586524
s4320-il,xf-s4320-il-50000,50000.0,0.00116,0.0,0.09018,0.355,1.4653,11.0,0.1303552498452041
s4320-il,xf-s4320-il-50000-n5,50000.0,0.00116,0.0,0.09018,0.355,1.3807,12.25,0.10195904812268644
s4320-il,xf-s4320-il-500000,500000.0,0.00116,0.0,0.09018,0.355,1.5422,11.25,0.10654708652801888
s4320-il,xf-s4320-il-500000-n5,500000.0,0.00116,0.0,0.09018,0.355,1.5463,13.5,0.10588663526917767
s5010-il,xf-s5010-il-100000,100000.0,0.00095,0.987,0.07113,0.276,1.2274,11.75,0.10025000528820731
s5010-il,xf-s5010-il-100000-n5,100000.0,0.00095,0.987,0.07113,0.276,1.1651,12.0,0.10415774429696154
s5010-il,xf-s5010-il-1000000,1000000.0,0.00095,0.987,0.07113,0.276,1.3735,13.25,0.11247365899317069
s5010-il,xf-s5010-il-1000000-n5,1000000.0,0.00095,0.987,0.07113,0.276,1.3882,14.5,0.11237848082375763
s5010-il,xf-s5010-il-200000,200000.0,0.00095,0.987,0.07113,0.276,1.2179,12.5,0.1067626441036489
s5010-il,xf-s5010-il-200000-n5,200000.0,0.00095,0.987,0.07113,0.276,1.2397,12.5,0.1083746800634585
s5010-il,xf-s5010-il-50000,50000.0,0.00095,0.987,0.07113,0.276,1.0961,11.0,0.10533311475409837
s5010-il,xf-s5010-il-50000-n5,50000.0,0.00095,0.987,0.07113,0.276,1.1096,11.75,0.09776966684294024
s5010-il,xf-s5010-il-500000,500000.0,0.00095,0.987,0.07113,0.276,1.3059,12.0,0.1108342252776309
s5010-il,xf-s5010-il-500000-n5,500000.0,0.00095,0.987,0.07113,0.276,1.3155,13.75,0.11113781640357773
s5020-il,xf-s5020-il-100000,100000.0,0.00015000000000000001,0.997,0.06821,0.278,1.2027,11.25,0.10179152326774943
s5020-il,xf-s5020-il-100000-n5,100000.0,0.00015000000000000001,0.997,0.06821,0.278,1.1819,11.0,0.10479245069473311
s5020-il,xf-s5020-il-1000000,1000000.0,0.00015000000000000001,0.997,0.06821,0.278,1.3447,12.25,0.11070833862414269
s5020-il,xf-s5020-il-1000000-n5,1000000.0,0.00015000000000000001,0.997,0.06821,0.278,1.3592,13.5,0.11093012657280509
s5020-il,xf-s5020-il-200000,200000.0,0.00015000000000000001,0.997,0.06821,0.278,1.2202,10.75,0.10727297478241461
s5020-il,xf-s5020-il-200000-n5,200000.0,0.00015000000000000001,0.997,0.06821,0.278,1.2602,12.25,0.10801360126916976
s5020-il,xf-s5020-il-50000,50000.0,0.00015000000000000001,0.997,0.06821,0.278,1.1003,10.0,0.10460625163540786
s5020-il,xf-s5020-il-50000-n5,50000.0,0.00015000000000000001,0.997,0.06821,0.278,1.1321,11.25,0.09979187731359072
s5020-il,xf-s5020-il-500000,500000.0,0.00015000000000000001,0.997,0.06821,0.278,1.2795,11.5,0.10980999448221669
s5020-il,xf-s5020-il-500000-n5,500000.0,0.00015000000000000001,0.997,0.06821,0.278,1.2868,12.75,0.10986588320069528
s6061-il,xf-s6061-il-100000,100000.0,0.06874,0.105,0.06231,0.34,1.0616,9.75,0.10963056583818084
s6061-il,xf-s6061-il-100000-n5,100000.0,0.06874,0.105,0.06231,0.34,1.083,10.5,0.10111691168693815
s6061-il,xf-s6061-il-1000000,1000000.0,0.06874,0.105,0.06231,0.34,1.2482,12.75,0.10482754098360654
s6061-il,xf-s6061-il-1000000-n5,1000000.0,0.06874,0.105,0.06231,0.34,1.4126,14.5,0.10566949254278606
s6061-il,xf-s6061-il-200000,200000.0,0.06874,0.105,0.06231,0.34,1.096,10.25,0.10291712321523003
s6061-il,xf-s6061-il-200000-n5,200000.0,0.06874,0.105,0.06231,0.34,1.1258,10.75,0.09982437513832773
s6061-il,xf-s6061-il-50000,50000.0,0.06874,0.105,0.06231,0.34,1.0417,9.5,0.11018322580645167
s6061-il,xf-s6061-il-50000-n5,50000.0,0.06874,0.105,0.06231,0.34,1.0256,10.25,0.10387858934589118
s6061-il,xf-s6061-il-500000,500000.0,0.06874,0.105,0.06231,0.34,1.1613,10.75,0.10178756646601685
s6061-il,xf-s6061-il-500000-n5,500000.0,0.06874,0.105,0.06231,0.34,1.2299,12.75,0.10319010741436027
s6062-il,xf-s6062-il-100000,100000.0,0.04562,0.052,0.0552,0.34,0.9908,9.25,0.10538881015335806
s6062-il,xf-s6062-il-100000-n5,100000.0,0.04562,0.052,0.0552,0.34,1.031,9.75,0.10203832892649396
s6062-il,xf-s6062-il-1000000,1000000.0,0.04562,0.052,0.0552,0.34,1.136,10.5,0.1027045734926369
s6062-il,xf-s6062-il-1000000-n5,1000000.0,0.04562,0.052,0.0552,0.34,1.2244,11.0,0.10484992067689054
s6062-il,xf-s6062-il-200000,200000.0,0.04562,0.052,0.0552,0.34,1.0012,8.75,0.10780698564593294
s6062-il,xf-s6062-il-200000-n5,200000.0,0.04562,0.052,0.0552,0.34,1.0584,10.0,0.09993710932498237
s6062-il,xf-s6062-il-50000,50000.0,0.04562,0.052,0.0552,0.34,0.9698,9.0,0.10404224219989425
s6062-il,xf-s6062-il-50000-n5,50000.0,0.04562,0.052,0.0552,0.34,0.9819,9.5,0.10298015864621897
s6062-il,xf-s6062-il-500000,500000.0,0.04562,0.052,0.0552,0.34,1.0253,8.75,0.10318298201592713
s6062-il,xf-s6062-il-500000-n5,500000.0,0.04562,0.052,0.0552,0.34,1.1321,10.75,0.10191394237392308
s6063-il,xf-s6063-il-100000,100000.0,0.03276,0.032,0.04838,0.34,0.9205,8.0,0.10996426148275211
s6063-il,xf-s6063-il-100000-n5,100000.0,0.03276,0.032,0.04838,0.34,0.9631,9.0,0.10047951348492862
s6063-il,xf-s6063-il-1000000,1000000.0,0.03276,0.032,0.04838,0.34,1.0204,9.5,0.09905754671666306
